canonical_folder_or_path,schema,phase,market,year,pair,issue_type,policy_status,previous_classification,final_decision,cleanup_decision,decision_rationale,evidence_source,evidence_detail,next_action_needed,cleanup_gate_remains_blocked
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,SR1,2026,SR1:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2016,TN:2016,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2017,TN:2017,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2018,TN:2018,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2019,TN:2019,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2020,TN:2020,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2021,TN:2021,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2022,TN:2022,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2023,TN:2023,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2024,TN:2024,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2025,TN:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,TN,2026,TN:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2011,ZL:2011,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2012,ZL:2012,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2013,ZL:2013,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2014,ZL:2014,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2015,ZL:2015,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2016,ZL:2016,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2017,ZL:2017,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2018,ZL:2018,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2019,ZL:2019,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2020,ZL:2020,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2021,ZL:2021,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2022,ZL:2022,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2023,ZL:2023,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2024,ZL:2024,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2025,ZL:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZL,2026,ZL:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2011,ZM:2011,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2012,ZM:2012,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2013,ZM:2013,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2014,ZM:2014,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2015,ZM:2015,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2016,ZM:2016,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2017,ZM:2017,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2018,ZM:2018,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2019,ZM:2019,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2020,ZM:2020,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2021,ZM:2021,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2022,ZM:2022,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2023,ZM:2023,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2024,ZM:2024,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2025,ZM:2025,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/causally_gated_normalized/{market}/{year}.parquet,phase2_causal_base_parquet,phase2_output,ZM,2026,ZM:2026,missing_pair,unexpected_missing,REPAIR_REQUIRED_BEFORE_CLEANUP,REPAIR_APPROVAL_REQUIRED,cleanup_blocked_pending_repair_approval,expected canonical artifact is absent under the current manifest contract and cannot be created without conversion/build/download work,reports/data_manifest/manifest_coverage_check.csv; reports/data_lineage/canonical_path_summary.md; reports/data_lineage/pipeline_phase_io_map.md; configs/data_manifest.yaml,expected by manifest but absent from filename inventory,Approve bounded data repair/generation for this canonical artifact or explicitly defer the manifest requirement,true
data/raw/_repair_candidates,raw_parquet_repair_candidates,phase1B_repair_candidate_raw_root,,,,stale_or_unknown_path,STALE_OR_UNKNOWN,STALE_OR_UNKNOWN_REVIEW_REQUIRED,SAFE_TO_DEFER_DO_NOT_TOUCH,cleanup_allowed_only_after_explicit_future_scope_excludes_or_preserves_path,"repair-candidate root is non-canonical and not an active default input, but existing repair-candidate provenance means it should be preserved rather than cleaned now",reports/data_lineage/canonical_path_summary.md; reports/data_lineage/parquet_candidates.csv; configs/data_manifest.yaml; repo/report text reference search; directory metadata,"exists=True; files=24; dirs=3; bytes=48287054; no-underscore path data/raw_repair_candidates exists=False; Lineage classifies as STALE_OR_UNKNOWN, not canonical top-level data/raw; text references are reports/handoff/manifest only, with no scripts/tests references found.","Leave path untouched; if cleanup is later approved, explicitly exclude or separately review this repair-candidate root before any move/delete/quarantine",false
